提點御前忠佐軍頭引見司	no
彰愍宮漢兒渤海都部署	no
提舉鳳翔府上清太平宮	no
御營宿衛使司左軍統制	no
入內內侍省左藏庫副使	no
長寧宮漢兒渤海都部署	no
敦睦宮漢兒渤海都部署	no
同知主管樞密機宜文字	no
御營宿衛使司右軍統制	no
管勾梓夔兩路兵馬司事	no
侍衛親軍馬軍司都虞候	no
尚書省戶部金部司郎中	no
日曆所編類聖政檢討官	no
知南外都水監丞司公事	no
太史局主管御書神位官	no
專一報發御前軍馬文字	no
判左右金吾引駕仗司事	no
翰林御書院翰林書藝學	no
吏部尚書右選敦修武案	no
御前忠佐馬軍副都軍頭	no
龍衛神衛四廂都指揮使	no
同經制熙河路邊防財利	no
尚書省戶部度支司郎中	no
尚書省刑部刑部司郎中	no
宣撫使司主管機宜文字	no
尚書省禮部主客司郎中	no
駐扎御前諸軍都統制司	no
提舉開封府界常平等事	no
陜西同經略安撫招討使	no
宣撫處置使司幹辦公事	no
太和宮漢兒渤海都部署	no
幹辦左右金吾街仗司事	no
節度管內觀察處置等使	no
國史實錄院編修檢討官	no
勾當馬步軍專勾司公事	no
尚書省刑部司門司郎中	no
尚書右僕射兼中書侍郎	no
尚書省禮部膳部司郎中	no
都總管司走馬承受公事	no
鎮撫使司主管機宜文字	no
河北兵馬大元帥府統制	no
江淮等路都大提點坑冶	no
行營馬步軍戰棹都部署	no
都大提點在京倉草場司	no
尚書省工部工部司郎中	no
某州管內觀察處置等使	no
簽書樞密院河西北兩房	no
尚書省刑部比部司郎中	no
經略安撫制置使司判官	no
永昌宮漢兒渤海都部署	no
提舉中太乙宮兼集禧觀	no
尚書省講議司檢閱文字	no
提點刑獄司幹辦公事廳	no
權主管安撫大使司公事	no
沿海制置使司幹辦公事	no
管勾一路兵馬鈐轄司事	no
積慶宮漢兒渤海都部署	no
主管經略安撫使司公事	no
總領四川財賦軍馬錢糧	no
開封府勾當左廂公事所	no
宣撫使司提舉一行事務	no
臨安府城内右廂都巡檢	no
